time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.12000000000000001,-0.0355269820162,0.0268528195958,9.95490052737,6.10890333774,4.75888003719,0.0,-0.438293754005,0.569185031367,-1.01792665999,-8.84752353013,7.24845110511,0.0,82.5528487627,561.382819872,602.773951168,173.709096549
0.12000000000000001,-0.0355269820162,0.0268528195958,9.95490052737,6.10890333774,4.75888003719,0.0,-0.438293754005,0.569185031367,-1.01792665999,-8.84752353013,7.24845110511,0.0,82.5528487627,561.382819872,602.773951168,173.709096549
0.12000000000000001,-0.0355269820162,0.0268528195958,9.95490052737,6.10890333774,4.75888003719,0.0,-0.438293754005,0.569185031367,-1.01792665999,-8.84752353013,7.24845110511,0.0,82.5528487627,561.382819872,602.773951168,173.709096549
0.12000000000000001,-0.0355269820162,0.0268528195958,9.95490052737,6.10890333774,4.75888003719,0.0,-0.438293754005,0.569185031367,-1.01792665999,-8.84752353013,7.24845110511,0.0,82.5528487627,561.382819872,602.773951168,173.709096549
0.12000000000000001,-0.0355269820162,0.0268528195958,9.95490052737,6.10890333774,4.75888003719,0.0,-0.438293754005,0.569185031367,-1.01792665999,-8.84752353013,7.24845110511,0.0,82.5528487627,561.382819872,602.773951168,173.709096549
0.12000000000000001,-0.0355269820162,0.0268528195958,9.95490052737,6.10890333774,4.75888003719,0.0,-0.438293754005,0.569185031367,-1.01792665999,-8.84752353013,7.24845110511,0.0,82.5528487627,561.382819872,602.773951168,173.709096549
0.12000000000000001,-0.0355269820162,0.0268528195958,9.95490052737,6.10890333774,4.75888003719,0.0,-0.438293754005,0.569185031367,-1.01792665999,-8.84752353013,7.24845110511,0.0,82.5528487627,561.382819872,602.773951168,173.709096549
0.12000000000000001,-0.0355269820162,0.0268528195958,9.95490052737,6.10890333774,4.75888003719,0.0,-0.438293754005,0.569185031367,-1.01792665999,-8.84752353013,7.24845110511,0.0,82.5528487627,561.382819872,602.773951168,173.709096549
0.12000000000000001,-0.0355269820162,0.0268528195958,9.95490052737,6.10890333774,4.75888003719,0.0,-0.438293754005,0.569185031367,-1.01792665999,-8.84752353013,7.24845110511,0.0,82.5528487627,561.382819872,602.773951168,173.709096549
0.12000000000000001,-0.0355269820162,0.0268528195958,9.95490052737,6.10890333774,4.75888003719,0.0,-0.438293754005,0.569185031367,-1.01792665999,-8.84752353013,7.24845110511,0.0,82.5528487627,561.382819872,602.773951168,173.709096549
0.12000000000000001,-0.0355269820162,0.0268528195958,9.95490052737,6.10890333774,4.75888003719,0.0,-0.438293754005,0.569185031367,-1.01792665999,-8.84752353013,7.24845110511,0.0,82.5528487627,561.382819872,602.773951168,173.709096549
0.12000000000000001,-0.0355269820162,0.0268528195958,9.95490052737,6.10890333774,4.75888003719,0.0,-0.438293754005,0.569185031367,-1.01792665999,-8.84752353013,7.24845110511,0.0,82.5528487627,561.382819872,602.773951168,173.709096549
0.12000000000000001,-0.0355269820162,0.0268528195958,9.95490052737,6.10890333774,4.75888003719,0.0,-0.438293754005,0.569185031367,-1.01792665999,-8.84752353013,7.24845110511,0.0,82.5528487627,561.382819872,602.773951168,173.709096549
0.12000000000000001,-0.0355269820162,0.0268528195958,9.95490052737,6.10890333774,4.75888003719,0.0,-0.438293754005,0.569185031367,-1.01792665999,-8.84752353013,7.24845110511,0.0,82.5528487627,561.382819872,602.773951168,173.709096549
0.12000000000000001,-0.0355269820162,0.0268528195958,9.95490052737,6.10890333774,4.75888003719,0.0,-0.438293754005,0.569185031367,-1.01792665999,-8.84752353013,7.24845110511,0.0,82.5528487627,561.382819872,602.773951168,173.709096549
0.12000000000000001,-0.0355269820162,0.0268528195958,9.95490052737,6.10890333774,4.75888003719,0.0,-0.438293754005,0.569185031367,-1.01792665999,-8.84752353013,7.24845110511,0.0,82.5528487627,561.382819872,602.773951168,173.709096549
0.12000000000000001,-0.0355269820162,0.0268528195958,9.95490052737,6.10890333774,4.75888003719,0.0,-0.438293754005,0.569185031367,-1.01792665999,-8.84752353013,7.24845110511,0.0,82.5528487627,561.382819872,602.773951168,173.709096549
0.23999999999999996,-0.0678607407778,0.117465204883,9.79358929766,1.06175325138,1.91351826333,0.0,-0.619249990328,0.943883442027,-1.75219120644,-14.3367841343,12.1878511283,0.0,116.344177818,504.621951997,594.050540925,162.138646859
0.23999999999999996,-0.0678607407778,0.117465204883,9.79358929766,1.06175325138,1.91351826333,0.0,-0.619249990328,0.943883442027,-1.75219120644,-14.3367841343,12.1878511283,0.0,116.344177818,504.621951997,594.050540925,162.138646859
0.23999999999999996,-0.0678607407778,0.117465204883,9.79358929766,1.06175325138,1.91351826333,0.0,-0.619249990328,0.943883442027,-1.75219120644,-14.3367841343,12.1878511283,0.0,116.344177818,504.621951997,594.050540925,162.138646859
0.23999999999999996,-0.0678607407778,0.117465204883,9.79358929766,1.06175325138,1.91351826333,0.0,-0.619249990328,0.943883442027,-1.75219120644,-14.3367841343,12.1878511283,0.0,116.344177818,504.621951997,594.050540925,162.138646859
0.23999999999999996,-0.0678607407778,0.117465204883,9.79358929766,1.06175325138,1.91351826333,0.0,-0.619249990328,0.943883442027,-1.75219120644,-14.3367841343,12.1878511283,0.0,116.344177818,504.621951997,594.050540925,162.138646859
0.23999999999999996,-0.0678607407778,0.117465204883,9.79358929766,1.06175325138,1.91351826333,0.0,-0.619249990328,0.943883442027,-1.75219120644,-14.3367841343,12.1878511283,0.0,116.344177818,504.621951997,594.050540925,162.138646859
0.23999999999999996,-0.0678607407778,0.117465204883,9.79358929766,1.06175325138,1.91351826333,0.0,-0.619249990328,0.943883442027,-1.75219120644,-14.3367841343,12.1878511283,0.0,116.344177818,504.621951997,594.050540925,162.138646859
0.23999999999999996,-0.0678607407778,0.117465204883,9.79358929766,1.06175325138,1.91351826333,0.0,-0.619249990328,0.943883442027,-1.75219120644,-14.3367841343,12.1878511283,0.0,116.344177818,504.621951997,594.050540925,162.138646859
0.23999999999999996,-0.0678607407778,0.117465204883,9.79358929766,1.06175325138,1.91351826333,0.0,-0.619249990328,0.943883442027,-1.75219120644,-14.3367841343,12.1878511283,0.0,116.344177818,504.621951997,594.050540925,162.138646859
0.23999999999999996,-0.0678607407778,0.117465204883,9.79358929766,1.06175325138,1.91351826333,0.0,-0.619249990328,0.943883442027,-1.75219120644,-14.3367841343,12.1878511283,0.0,116.344177818,504.621951997,594.050540925,162.138646859
0.23999999999999996,-0.0678607407778,0.117465204883,9.79358929766,1.06175325138,1.91351826333,0.0,-0.619249990328,0.943883442027,-1.75219120644,-14.3367841343,12.1878511283,0.0,116.344177818,504.621951997,594.050540925,162.138646859
